LocationName,Date,SiteName,LocationGroup,WeekDay,BRCYear,BRCQuarter,BRCMonth,BRCWeek,InCount,OutCount,TotalCount,BusinessInCount,BusinessOutCount,BusinessTotalCount,FactoredInCount,FactoredOutCount,FactoredTotalCount,X,Y,OBJECTID
Parliament Street,07/04/2011,York,,Thursday,2011,,April,15,19254,,19254,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,08/04/2011,York,,Friday,2011,,April,15,30735,,30735,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,09/04/2011,York,,Saturday,2011,,April,15,40454,,40454,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,10/04/2011,York,,Sunday,2011,,April,15,19633,,19633,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,11/04/2011,York,,Monday,2011,,April,16,16659,,16659,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,12/04/2011,York,,Tuesday,2011,,April,16,24161,,24161,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,13/04/2011,York,,Wednesday,2011,,April,16,18648,,18648,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,14/04/2011,York,,Thursday,2011,,April,16,17490,,17490,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,15/04/2011,York,,Friday,2011,,April,16,19302,,19302,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,16/04/2011,York,,Saturday,2011,,April,16,30979,,30979,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,17/04/2011,York,,Sunday,2011,,April,16,18387,,18387,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,18/04/2011,York,,Monday,2011,,April,17,27728,,27728,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,19/04/2011,York,,Tuesday,2011,,April,17,30798,,30798,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,20/04/2011,York,,Wednesday,2011,,April,17,31586,,31586,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,21/04/2011,York,,Thursday,2011,,April,17,43350,,43350,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,22/04/2011,York,,Friday,2011,,April,17,42875,,42875,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,23/04/2011,York,,Saturday,2011,,April,17,61823,,61823,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,24/04/2011,York,,Sunday,2011,,April,17,13262,,13262,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,01/05/2011,York,,Sunday,2011,,April,18,32855,,32855,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,25/04/2011,York,,Monday,2011,,April,18,27413,,27413,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,26/04/2011,York,,Tuesday,2011,,April,18,20717,,20717,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,27/04/2011,York,,Wednesday,2011,,April,18,31555,,31555,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,28/04/2011,York,,Thursday,2011,,April,18,34119,,34119,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,29/04/2011,York,,Friday,2011,,April,18,17168,,17168,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,30/04/2011,York,,Saturday,2011,,April,18,55832,,55832,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,02/05/2011,York,,Monday,2011,,May,19,31829,,31829,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,03/05/2011,York,,Tuesday,2011,,May,19,20235,,20235,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,04/05/2011,York,,Wednesday,2011,,May,19,23836,,23836,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,05/05/2011,York,,Thursday,2011,,May,19,17162,,17162,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,06/05/2011,York,,Friday,2011,,May,19,18933,,18933,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,07/05/2011,York,,Saturday,2011,,May,19,24653,,24653,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,08/05/2011,York,,Sunday,2011,,May,19,13835,,13835,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,09/05/2011,York,,Monday,2011,,May,20,20473,,20473,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,10/05/2011,York,,Tuesday,2011,,May,20,17848,,17848,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,11/05/2011,York,,Wednesday,2011,,May,20,16699,,16699,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,12/05/2011,York,,Thursday,2011,,May,20,17207,,17207,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,13/05/2011,York,,Friday,2011,,May,20,17957,,17957,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,14/05/2011,York,,Saturday,2011,,May,20,27748,,27748,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,15/05/2011,York,,Sunday,2011,,May,20,11920,,11920,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,16/05/2011,York,,Monday,2011,,May,21,14622,,14622,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,17/05/2011,York,,Tuesday,2011,,May,21,16453,,16453,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,18/05/2011,York,,Wednesday,2011,,May,21,16126,,16126,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,19/05/2011,York,,Thursday,2011,,May,21,19067,,19067,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,20/05/2011,York,,Friday,2011,,May,21,19502,,19502,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,21/05/2011,York,,Saturday,2011,,May,21,28924,,28924,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,22/05/2011,York,,Sunday,2011,,May,21,16225,,16225,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,23/05/2011,York,,Monday,2011,,May,22,13765,,13765,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,24/05/2011,York,,Tuesday,2011,,May,22,20997,,20997,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,25/05/2011,York,,Wednesday,2011,,May,22,17821,,17821,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,26/05/2011,York,,Thursday,2011,,May,22,16301,,16301,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,27/05/2011,York,,Friday,2011,,May,22,24160,,24160,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,28/05/2011,York,,Saturday,2011,,May,22,44536,,44536,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,29/05/2011,York,,Sunday,2011,,May,22,43678,,43678,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,01/06/2011,York,,Wednesday,2011,,June,23,25827,,25827,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,02/06/2011,York,,Thursday,2011,,June,23,27976,,27976,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,03/06/2011,York,,Friday,2011,,June,23,30433,,30433,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,04/06/2011,York,,Saturday,2011,,June,23,35803,,35803,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,05/06/2011,York,,Sunday,2011,,June,23,14103,,14103,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,30/05/2011,York,,Monday,2011,,June,23,17413,,17413,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,31/05/2011,York,,Tuesday,2011,,June,23,32053,,32053,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,06/06/2011,York,,Monday,2011,,June,24,19425,,19425,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,07/06/2011,York,,Tuesday,2011,,June,24,16687,,16687,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,08/06/2011,York,,Wednesday,2011,,June,24,18004,,18004,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,09/06/2011,York,,Thursday,2011,,June,24,24145,,24145,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,10/06/2011,York,,Friday,2011,,June,24,19352,,19352,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,11/06/2011,York,,Saturday,2011,,June,24,42641,,42641,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,12/06/2011,York,,Sunday,2011,,June,24,13989,,13989,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,13/06/2011,York,,Monday,2011,,June,25,17294,,17294,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,14/06/2011,York,,Tuesday,2011,,June,25,23578,,23578,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,15/06/2011,York,,Wednesday,2011,,June,25,16751,,16751,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,16/06/2011,York,,Thursday,2011,,June,25,19548,,19548,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,17/06/2011,York,,Friday,2011,,June,25,19623,,19623,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,18/06/2011,York,,Saturday,2011,,June,25,29078,,29078,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,19/06/2011,York,,Sunday,2011,,June,25,12548,,12548,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,20/06/2011,York,,Monday,2011,,June,26,20966,,20966,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,21/06/2011,York,,Tuesday,2011,,June,26,16962,,16962,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,22/06/2011,York,,Wednesday,2011,,June,26,18201,,18201,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,23/06/2011,York,,Thursday,2011,,June,26,15503,,15503,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,24/06/2011,York,,Friday,2011,,June,26,25050,,25050,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,25/06/2011,York,,Saturday,2011,,June,26,29606,,29606,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,26/06/2011,York,,Sunday,2011,,June,26,16599,,16599,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,01/07/2011,York,,Friday,2011,,June,27,24927,,24927,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,02/07/2011,York,,Saturday,2011,,June,27,35537,,35537,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,03/07/2011,York,,Sunday,2011,,June,27,17150,,17150,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,27/06/2011,York,,Monday,2011,,June,27,19886,,19886,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,28/06/2011,York,,Tuesday,2011,,June,27,17801,,17801,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,29/06/2011,York,,Wednesday,2011,,June,27,19127,,19127,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,30/06/2011,York,,Thursday,2011,,June,27,22193,,22193,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,04/07/2011,York,,Monday,2011,,July,28,18476,,18476,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,05/07/2011,York,,Tuesday,2011,,July,28,20112,,20112,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,06/07/2011,York,,Wednesday,2011,,July,28,20261,,20261,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,07/07/2011,York,,Thursday,2011,,July,28,20070,,20070,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,08/07/2011,York,,Friday,2011,,July,28,17991,,17991,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,09/07/2011,York,,Saturday,2011,,July,28,31980,,31980,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,10/07/2011,York,,Sunday,2011,,July,28,13387,,13387,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,11/07/2011,York,,Monday,2011,,July,29,19284,,19284,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,12/07/2011,York,,Tuesday,2011,,July,29,19062,,19062,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,13/07/2011,York,,Wednesday,2011,,July,29,17810,,17810,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,14/07/2011,York,,Thursday,2011,,July,29,31440,,31440,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,15/07/2011,York,,Friday,2011,,July,29,26189,,26189,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,16/07/2011,York,,Saturday,2011,,July,29,24318,,24318,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,17/07/2011,York,,Sunday,2011,,July,29,12794,,12794,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,18/07/2011,York,,Monday,2011,,July,30,16579,,16579,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,19/07/2011,York,,Tuesday,2011,,July,30,18132,,18132,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,20/07/2011,York,,Wednesday,2011,,July,30,17401,,17401,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,21/07/2011,York,,Thursday,2011,,July,30,20486,,20486,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,22/07/2011,York,,Friday,2011,,July,30,20045,,20045,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,23/07/2011,York,,Saturday,2011,,July,30,28426,,28426,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,24/07/2011,York,,Sunday,2011,,July,30,21685,,21685,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,25/07/2011,York,,Monday,2011,,July,31,19419,,19419,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,26/07/2011,York,,Tuesday,2011,,July,31,21785,,21785,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,27/07/2011,York,,Wednesday,2011,,July,31,21196,,21196,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,28/07/2011,York,,Thursday,2011,,July,31,30229,,30229,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,29/07/2011,York,,Friday,2011,,July,31,25605,,25605,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,30/07/2011,York,,Saturday,2011,,July,31,30480,,30480,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,31/07/2011,York,,Sunday,2011,,July,31,18840,,18840,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,01/08/2011,York,,Monday,2011,,August,32,31087,,31087,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,02/08/2011,York,,Tuesday,2011,,August,32,21157,,21157,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,03/08/2011,York,,Wednesday,2011,,August,32,25087,,25087,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,04/08/2011,York,,Thursday,2011,,August,32,18519,,18519,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,05/08/2011,York,,Friday,2011,,August,32,27783,,27783,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,06/08/2011,York,,Saturday,2011,,August,32,22833,,22833,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,07/08/2011,York,,Sunday,2011,,August,32,16567,,16567,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,08/08/2011,York,,Monday,2011,,August,33,26140,,26140,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,09/08/2011,York,,Tuesday,2011,,August,33,27205,,27205,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,10/08/2011,York,,Wednesday,2011,,August,33,18450,,18450,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,11/08/2011,York,,Thursday,2011,,August,33,18953,,18953,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,12/08/2011,York,,Friday,2011,,August,33,22854,,22854,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,13/08/2011,York,,Saturday,2011,,August,33,28608,,28608,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,14/08/2011,York,,Sunday,2011,,August,33,13936,,13936,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,15/08/2011,York,,Monday,2011,,August,34,25649,,25649,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,16/08/2011,York,,Tuesday,2011,,August,34,22488,,22488,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,17/08/2011,York,,Wednesday,2011,,August,34,26922,,26922,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,18/08/2011,York,,Thursday,2011,,August,34,22902,,22902,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,19/08/2011,York,,Friday,2011,,August,34,29715,,29715,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,20/08/2011,York,,Saturday,2011,,August,34,33151,,33151,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,21/08/2011,York,,Sunday,2011,,August,34,18611,,18611,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,22/08/2011,York,,Monday,2011,,August,35,29901,,29901,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,23/08/2011,York,,Tuesday,2011,,August,35,19817,,19817,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,24/08/2011,York,,Wednesday,2011,,August,35,27149,,27149,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,25/08/2011,York,,Thursday,2011,,August,35,25242,,25242,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,26/08/2011,York,,Friday,2011,,August,35,23533,,23533,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,27/08/2011,York,,Saturday,2011,,August,35,33397,,33397,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,28/08/2011,York,,Sunday,2011,,August,35,25553,,25553,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,01/09/2011,York,,Thursday,2011,,September,36,26427,,26427,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,02/09/2011,York,,Friday,2011,,September,36,23673,,23673,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,03/09/2011,York,,Saturday,2011,,September,36,25201,,25201,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,04/09/2011,York,,Sunday,2011,,September,36,12267,,12267,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,29/08/2011,York,,Monday,2011,,September,36,26164,,26164,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,30/08/2011,York,,Tuesday,2011,,September,36,21893,,21893,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,31/08/2011,York,,Wednesday,2011,,September,36,25121,,25121,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,05/09/2011,York,,Monday,2011,,September,37,20811,,20811,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,06/09/2011,York,,Tuesday,2011,,September,37,16657,,16657,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,07/09/2011,York,,Wednesday,2011,,September,37,17180,,17180,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,08/09/2011,York,,Thursday,2011,,September,37,16986,,16986,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,09/09/2011,York,,Friday,2011,,September,37,19759,,19759,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,10/09/2011,York,,Saturday,2011,,September,37,26113,,26113,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,11/09/2011,York,,Sunday,2011,,September,37,12625,,12625,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,12/09/2011,York,,Monday,2011,,September,38,19208,,19208,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,13/09/2011,York,,Tuesday,2011,,September,38,19146,,19146,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,14/09/2011,York,,Wednesday,2011,,September,38,21679,,21679,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,15/09/2011,York,,Thursday,2011,,September,38,28529,,28529,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,16/09/2011,York,,Friday,2011,,September,38,32265,,32265,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,17/09/2011,York,,Saturday,2011,,September,38,68634,,68634,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,18/09/2011,York,,Sunday,2011,,September,38,49853,,49853,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,19/09/2011,York,,Monday,2011,,September,39,32371,,32371,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,20/09/2011,York,,Tuesday,2011,,September,39,28819,,28819,,,,,,,-1.08079977113872,53.9589757477743,1
Parliament Street,21/09/2011,York,,Wednesday,2011,,September,39,42531,,42531,,,,,,,-1.08079977113872,53.9589757477743,1
